Status: notfound, Checked: 194, Time: 2022-12-04 06:30:42.957545 ,  Post ID: 3518748285027969, Group: 2154267828142695 
Status: notfound, Checked: 195, Time: 2022-12-04 06:31:36.399549 ,  Post ID: 1181289419155333, Group: bdsbavisontay 
Status: notfound, Checked: 196, Time: 2022-12-04 06:32:33.310695 ,  Post ID: 3518749118361219, Group: 2154267828142695 
Status: notfound, Checked: 197, Time: 2022-12-04 06:33:25.881297 ,  Post ID: 3518749991694465, Group: 2154267828142695 
Status: notfound, Checked: 198, Time: 2022-12-04 06:34:20.691099 ,  Post ID: 1181289905821951, Group: bdsbavisontay 
Status: notfound, Checked: 199, Time: 2022-12-04 06:35:10.487392 ,  Post ID: 1181290515821890, Group: bdsbavisontay 
Status: notfound, Checked: 200, Time: 2022-12-04 06:36:00.307270 ,  Post ID: 903057064195679, Group: 286899469144778 
Status: notfound, Checked: 201, Time: 2022-12-04 06:36:47.093311 ,  Post ID: 1181291032488505, Group: bdsbavisontay 
Status: notfound, Checked: 202, Time: 2022-12-04 06:37:38.847554 ,  Post ID: 683084366854739, Group: 286236723206174 
Status: notfound, Checked: 1, Time: 2022-12-04 06:57:48.117742 ,  Post ID: 1097239454276557, Group: 302636283736882 
Status: notfound, Checked: 2, Time: 2022-12-04 06:58:38.283086 ,  Post ID: 618259963386846, Group: 384335626779282 
Status: notfound, Checked: 3, Time: 2022-12-04 06:59:28.214909 ,  Post ID: 1181300142487594, Group: bdsbavisontay 
Status: notfound, Checked: 4, Time: 2022-12-04 07:00:19.593909 ,  Post ID: 1848493208822219, Group: 597757723895780 
Status: notfound, Checked: 5, Time: 2022-12-04 07:01:14.433322 ,  Post ID: 5727967663977381, Group: 2436942816413232 
Status: notfound, Checked: 6, Time: 2022-12-04 07:01:59.013014 ,  Post ID: 6151931274817111, Group: 1361900573820229 
Status: notfound, Checked: 7, Time: 2022-12-04 07:02:47.527959 ,  Post ID: 6151932658150306, Group: 1361900573820229 
Status: notfound, Checked: 8, Time: 2022-12-04 07:03:37.295796 ,  Post ID: 5990780584286140, Group: batdongsan40.com.vn.hanoi 
Status: notfound, Checked: 1, Time: 2022-12-04 07:05:47.023406 ,  Post ID: 6151937254816513, Group: 1361900573820229 
Status: notfound, Checked: 2, Time: 2022-12-04 07:06:39.835818 ,  Post ID: 5727976277309853, Group: 2436942816413232 
Status: notfound, Checked: 3, Time: 2022-12-04 07:07:31.809167 ,  Post ID: 1097242817609554, Group: 302636283736882 
Status: notfound, Checked: 1, Time: 2022-12-04 07:09:56.557011 ,  Post ID: 5727980597309421, Group: 2436942816413232 
Status: notfound, Checked: 1, Time: 2022-12-04 07:12:13.464054 ,  Post ID: 683092270187282, Group: 286236723206174 
Status: notfound, Checked: 2, Time: 2022-12-04 07:13:04.693171 ,  Post ID: 5727986250642189, Group: 2436942816413232 
Status: notfound, Checked: 3, Time: 2022-12-04 07:13:50.279799 ,  Post ID: 3518770325025765, Group: 2154267828142695 
Status: notfound, Checked: 1, Time: 2022-12-04 14:13:38.402218+07:00 ,  Post ID: 5545042368949355, Group: 3260883254031956 
Status: found, Checked: 1, Time: 2022-12-04 14:32:12.677035+07:00 ,  Post ID: 6152772048066367, Group: 1361900573820229 
Status: found, Checked: 1, Time: 2022-12-04 14:33:58.263377+07:00 ,  Post ID: 1537140480104812, Group: 562200234265513 
Status: notfound, Checked: 1, Time: 2022-12-04 15:35:44.603715+07:00 ,  Post ID: 1537167693435424, Group: 562200234265513 
Status: notfound, Checked: 2, Time: 2022-12-04 15:36:40.953843+07:00 ,  Post ID: 1848765482128325, Group: 597757723895780 
Status: notfound, Checked: 1, Time: 2022-12-04 15:38:29.346529+07:00 ,  Post ID: 6152890078054564, Group: 1361900573820229 
Status: notfound, Checked: 2, Time: 2022-12-04 15:39:01.222207+07:00 ,  Post ID: 903320840835968, Group: 286899469144778 
Status: notfound, Checked: 3, Time: 2022-12-04 15:39:33.418316+07:00 ,  Post ID: 1181539289130346, Group: bdsbavisontay 
Status: notfound, Checked: 4, Time: 2022-12-04 15:40:04.795395+07:00 ,  Post ID: 3519064761662988, Group: 2154267828142695 
Status: notfound, Checked: 5, Time: 2022-12-04 15:40:34.097630+07:00 ,  Post ID: 1848768172128056, Group: 597757723895780 
Status: notfound, Checked: 6, Time: 2022-12-04 15:41:02.946313+07:00 ,  Post ID: 3519065064996291, Group: 2154267828142695 
Status: notfound, Checked: 7, Time: 2022-12-04 15:41:35.310400+07:00 ,  Post ID: 683341526829023, Group: 286236723206174 
Status: notfound, Checked: 8, Time: 2022-12-04 15:42:03.934034+07:00 ,  Post ID: 6152896018053970, Group: 1361900573820229 
Status: notfound, Checked: 9, Time: 2022-12-04 15:42:31.776874+07:00 ,  Post ID: 618495516696624, Group: 384335626779282 
Status: notfound, Checked: 10, Time: 2022-12-04 15:43:03.847358+07:00 ,  Post ID: 618496143363228, Group: 384335626779282 
Status: notfound, Checked: 11, Time: 2022-12-04 15:43:34.958960+07:00 ,  Post ID: 1848770172127856, Group: 597757723895780 
Status: notfound, Checked: 12, Time: 2022-12-04 15:44:06.169754+07:00 ,  Post ID: 683342733495569, Group: 286236723206174 
Status: notfound, Checked: 13, Time: 2022-12-04 15:44:37.657337+07:00 ,  Post ID: 6152902758053296, Group: 1361900573820229 
Status: notfound, Checked: 14, Time: 2022-12-04 15:45:09.350311+07:00 ,  Post ID: 1181539975796944, Group: bdsbavisontay 
Status: notfound, Checked: 15, Time: 2022-12-04 15:45:40.602601+07:00 ,  Post ID: 1537172590101601, Group: 562200234265513 
Status: notfound, Checked: 16, Time: 2022-12-04 15:46:11.613195+07:00 ,  Post ID: 6152905608053011, Group: 1361900573820229 
Status: notfound, Checked: 17, Time: 2022-12-04 15:46:41.764149+07:00 ,  Post ID: 3519067474996050, Group: 2154267828142695 
Status: notfound, Checked: 18, Time: 2022-12-04 15:47:11.308867+07:00 ,  Post ID: 3519068858329245, Group: 2154267828142695 
Status: notfound, Checked: 19, Time: 2022-12-04 15:47:39.927309+07:00 ,  Post ID: 5545210048932587, Group: 3260883254031956 
Status: notfound, Checked: 20, Time: 2022-12-04 15:48:09.629937+07:00 ,  Post ID: 903324114168974, Group: 286899469144778 
Status: notfound, Checked: 21, Time: 2022-12-04 15:48:43.570453+07:00 ,  Post ID: 1181542982463310, Group: bdsbavisontay 
Status: notfound, Checked: 22, Time: 2022-12-04 15:49:15.315637+07:00 ,  Post ID: 5764881663604526, Group: 2183420645083997 
Status: notfound, Checked: 23, Time: 2022-12-04 15:49:47.660158+07:00 ,  Post ID: 1567751846986627, Group: batdongsansontay 
Status: notfound, Checked: 24, Time: 2022-12-04 15:50:19.939720+07:00 ,  Post ID: 1097464134254089, Group: 302636283736882 
Status: notfound, Checked: 25, Time: 2022-12-04 15:50:54.018726+07:00 ,  Post ID: 6152915628052009, Group: 1361900573820229 
Status: notfound, Checked: 26, Time: 2022-12-04 15:51:22.004737+07:00 ,  Post ID: 6152917194718519, Group: 1361900573820229 
Status: notfound, Checked: 27, Time: 2022-12-04 15:51:52.396790+07:00 ,  Post ID: 6152917194718519, Group: 1361900573820229 
Status: notfound, Checked: 28, Time: 2022-12-04 15:52:24.385980+07:00 ,  Post ID: 1181545135796428, Group: bdsbavisontay 
Status: notfound, Checked: 29, Time: 2022-12-04 15:52:56.930868+07:00 ,  Post ID: 5728920037215477, Group: 2436942816413232 
Status: notfound, Checked: 30, Time: 2022-12-04 15:53:25.630241+07:00 ,  Post ID: 1848774122127461, Group: 597757723895780 
Status: notfound, Checked: 31, Time: 2022-12-04 15:53:58.103127+07:00 ,  Post ID: 903328870835165, Group: 286899469144778 
Status: notfound, Checked: 32, Time: 2022-12-04 15:54:29.440005+07:00 ,  Post ID: 9004485036243286, Group: batdongsanhanoigiagoc 
Status: notfound, Checked: 33, Time: 2022-12-04 15:54:58.061065+07:00 ,  Post ID: 1848776482127225, Group: 597757723895780 
Status: notfound, Checked: 34, Time: 2022-12-04 15:55:31.571563+07:00 ,  Post ID: 6152925018051070, Group: 1361900573820229 
Status: notfound, Checked: 35, Time: 2022-12-04 15:56:03.020663+07:00 ,  Post ID: 618501680029341, Group: 384335626779282 
Status: notfound, Checked: 36, Time: 2022-12-04 15:56:36.806980+07:00 ,  Post ID: 3519070981662366, Group: 2154267828142695 
Status: notfound, Checked: 37, Time: 2022-12-04 15:57:08.594606+07:00 ,  Post ID: 6152927831384122, Group: 1361900573820229 
Status: notfound, Checked: 38, Time: 2022-12-04 15:57:37.651508+07:00 ,  Post ID: 5751004731645177, Group: 4001288313283503 
Status: notfound, Checked: 39, Time: 2022-12-04 15:58:10.054878+07:00 ,  Post ID: 6071687139530886, Group: bocphotbatdongsan 
Status: notfound, Checked: 40, Time: 2022-12-04 15:58:41.064851+07:00 ,  Post ID: 6152930464717192, Group: 1361900573820229 
Status: notfound, Checked: 41, Time: 2022-12-04 15:59:11.849039+07:00 ,  Post ID: 5991788660851999, Group: batdongsan40.com.vn.hanoi 
Status: notfound, Checked: 1, Time: 2022-12-04 17:13:43.667574+07:00 ,  Post ID: 1567790613649417, Group: batdongsansontay 
Status: notfound, Checked: 2, Time: 2022-12-04 17:14:12.657176+07:00 ,  Post ID: 6153070504703188, Group: 1361900573820229 
Status: notfound, Checked: 3, Time: 2022-12-04 17:14:44.588189+07:00 ,  Post ID: 683387043491138, Group: 286236723206174 
Status: notfound, Checked: 4, Time: 2022-12-04 17:15:17.625172+07:00 ,  Post ID: 5729069657200515, Group: 2436942816413232 
Status: notfound, Checked: 5, Time: 2022-12-04 17:15:46.608433+07:00 ,  Post ID: 5751162491629401, Group: 4001288313283503 
Status: notfound, Checked: 6, Time: 2022-12-04 17:16:20.746090+07:00 ,  Post ID: 9004744512884005, Group: batdongsanhanoigiagoc 
Status: notfound, Checked: 7, Time: 2022-12-04 17:16:52.532524+07:00 ,  Post ID: 6153078771369028, Group: 1361900573820229 
Status: notfound, Checked: 8, Time: 2022-12-04 17:17:21.628204+07:00 ,  Post ID: 618535210025988, Group: 384335626779282 
Status: notfound, Checked: 9, Time: 2022-12-04 17:17:51.729833+07:00 ,  Post ID: 6153080504702188, Group: 1361900573820229 
